application_id,asset_id,asset_type,age_years,market_value,condition_score,legal_penalty,employment_years,credit_history_years,delinquencies,current_loans,loan_amount,customer_type,city,lat,lon,depreciation_rate,market_segment,DTI,LTV,evidence_files,score,decision,rule_reasons,top_feature,proposed_loan_option,proposed_consolidation_loan
APP_0112,A0112,Land,7,497829,0.6380382992919739,0.9737066337545084,14,8,1,1,87736,bank,Hue,16.4637,107.5909,36.196170070802616,Mass,0.2259373856947137,0.1762372220180021,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0113,A0113,Car,12,594630,0.8902862513085708,0.9612796434102104,25,19,0,5,11936,bank,Hue,16.4637,107.5909,10.971374869142924,High,0.4093239291312529,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0114,A0114,Car,37,307053,0.6337972875294081,0.9786228966561058,15,21,0,5,124337,non-bank,Hanoi,21.0285,105.8542,36.62027124705919,Mass,0.1997175542971179,0.4049366070352675,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0115,A0115,Car,39,85024,0.9743759290802504,0.978288595021596,15,22,5,0,119399,bank,Hanoi,21.0285,105.8542,2.562407091974961,Mass,0.1644882211848452,1.4042976100865638,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,
APP_0116,A0116,Car,23,1371434,0.6549631720151209,0.9851001090555186,3,7,0,1,187722,bank,HCMC,10.7769,106.7009,34.50368279848791,High,0.7812396032860998,0.136880083183004,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0117,A0117,House,18,1940154,0.983552098363632,0.9823974241100604,0,17,3,6,105813,bank,Da Nang,16.0544,108.2022,1.644790163636789,High,0.3223376230577116,0.0545384541639478,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0118,A0118,House,14,287573,0.9203536704340388,0.9826216528260516,11,14,2,4,98851,non-bank,Can Tho,10.0452,105.7469,7.964632956596129,Mass,0.3566448835405155,0.3437422845677445,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0119,A0119,Apartment,24,628243,0.8374728017865416,0.965810707591202,29,11,4,0,22859,bank,HCMC,10.7769,106.7009,16.252719821345842,High,0.0969798480760434,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,
APP_0120,A0120,House,24,1037343,0.9130496418518188,0.9893716110992976,27,9,0,7,47381,bank,Hanoi,21.0285,105.8542,8.69503581481812,High,0.353764179976746,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0121,A0121,Car,12,1858629,0.9180459355932344,0.977457219179984,18,2,5,2,74227,non-bank,Can Tho,10.0452,105.7469,8.195406440676567,High,0.2750861007233427,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0122,A0122,Land,1,1403811,0.978410825126932,0.9715709097589944,18,6,4,0,81669,non-bank,Hanoi,21.0285,105.8542,2.1589174873067885,High,0.5689123072405203,0.0581766348888846,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,
APP_0123,A0123,Land,6,1544066,0.7013533415356749,0.9813006240470528,11,13,2,7,78910,non-bank,Hanoi,21.0285,105.8542,29.86466584643252,High,0.2245817530215457,0.0511053283991746,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0124,A0124,Car,38,1183177,0.8360303581433237,0.9680328667225128,5,22,1,0,84880,bank,Da Nang,16.0544,108.2022,16.396964185667628,High,0.8051106351034145,0.0717390551033361,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,
APP_0125,A0125,Factory,17,863219,0.6380196790257605,0.975636962230338,0,21,5,4,156094,bank,Da Nang,16.0544,108.2022,36.19803209742395,High,0.8402166277816219,0.1808278084703881,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": false, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0126,A0126,Car,19,439562,0.8464662800096485,0.9868352844241112,10,4,1,7,34910,bank,Hue,16.4637,107.5909,15.353371999035147,Mass,0.1348563986002716,0.0794199680591133,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0127,A0127,House,19,1735413,0.6685165216371155,0.9943201443361854,9,16,2,4,73129,non-bank,Can Tho,10.0452,105.7469,33.14834783628845,High,0.1412925128452906,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0128,A0128,Land,31,1618042,0.8259802445889768,0.9960528598647596,5,2,2,4,40945,bank,Can Tho,10.0452,105.7469,17.40197554110232,High,0.1480274723943397,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0129,A0129,Car,3,98947,0.8289722056135399,0.9751816462591548,7,16,1,3,68481,non-bank,HCMC,10.7769,106.7009,17.10277943864601,Mass,0.5766338678637652,0.6920977897258128,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0130,A0130,Land,4,1445043,0.7863940611924909,0.9760137557370284,0,8,2,1,140066,bank,Can Tho,10.0452,105.7469,21.360593880750912,High,0.1536736195781794,0.0969286035086845,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": false, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0131,A0131,Car,11,214556,0.8090527102052492,0.9899935205381918,18,11,0,4,18885,bank,Hue,16.4637,107.5909,19.09472897947509,Mass,0.7745249702407264,0.0880189787281642,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0132,A0132,Car,19,1491018,0.9055693560026352,0.96572253458721,27,17,0,7,74500,non-bank,Hanoi,21.0285,105.8542,9.443064399736478,High,0.6911307876972086,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0133,A0133,House,27,1660609,0.9196978866048268,0.9918691181172534,20,10,1,0,14500,bank,Can Tho,10.0452,105.7469,8.030211339517335,High,0.7468375295023205,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,
APP_0134,A0134,Car,20,305562,0.7968612862301716,0.9747070823258712,13,20,0,7,191430,non-bank,Hanoi,21.0285,105.8542,20.31387137698284,Mass,0.4971514478531177,0.6264849686806605,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0135,A0135,Land,18,895979,0.8398373766090449,0.9557928362167634,12,13,2,3,148179,bank,Da Nang,16.0544,108.2022,16.016262339095512,High,0.8971756297912804,0.1653822243601691,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0136,A0136,Apartment,37,291319,0.9724944942760408,0.9536029573536472,9,24,5,4,56283,bank,Hue,16.4637,107.5909,2.7505505723959267,Mass,0.087548837502537,0.1932005808066071,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0137,A0137,Land,7,1156200,0.6478934354004491,0.9920996605519732,4,15,0,1,47657,bank,HCMC,10.7769,106.7009,35.21065645995509,High,0.3910752195581963,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0138,A0138,House,23,1858746,0.6468414263600442,0.952778395845344,17,7,0,4,28795,bank,HCMC,10.7769,106.7009,35.31585736399558,High,0.3253461685969907,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0139,A0139,Apartment,22,207695,0.6350836047643074,0.9640305718066828,16,19,0,1,99847,bank,Da Nang,16.0544,108.2022,36.49163952356926,Mass,0.8563486739057449,0.4807385830183683,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0140,A0140,Car,19,825277,0.8631453140162111,0.9667065020250772,0,10,3,2,153165,bank,Can Tho,10.0452,105.7469,13.685468598378892,High,0.540331814722954,0.185592231456832,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": false, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0141,A0141,Factory,32,1947585,0.7674433203161518,0.9586497222595796,12,13,1,5,120999,bank,HCMC,10.7769,106.7009,23.25566796838482,High,0.7352623206280164,0.0621277120125694,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0142,A0142,Apartment,11,636849,0.9097285664567372,0.9656946684900994,8,3,2,0,177396,bank,Hue,16.4637,107.5909,9.027143354326272,High,0.194790014609741,0.2785526867436393,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,
APP_0143,A0143,Apartment,38,307822,0.868492565323437,0.9871346283362544,5,2,0,3,75325,bank,Da Nang,16.0544,108.2022,13.150743467656302,Mass,0.8818390223153731,0.2447031076401296,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0144,A0144,Car,13,1002738,0.7334551033312953,0.9507341421780034,21,14,1,4,62841,bank,Hanoi,21.0285,105.8542,26.654489666870475,High,0.4738436148448678,0.0626694111522651,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0145,A0145,Factory,22,1041326,0.9593466189446144,0.9913586712260344,15,4,2,1,100829,bank,Hue,16.4637,107.5909,4.065338105538574,High,0.4696212648300489,0.0968275064677152,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0146,A0146,Factory,21,1342585,0.9050128588282608,0.992827401178728,19,24,2,2,48396,bank,Can Tho,10.0452,105.7469,9.498714117173911,High,0.8752520192638772,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0147,A0147,House,34,661788,0.7082139763640702,0.9686130786595774,21,21,3,2,195372,bank,Da Nang,16.0544,108.2022,29.178602363592976,High,0.3736225070345733,0.2952184083120274,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": true, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0148,A0148,Apartment,18,1913465,0.7456768071088216,0.9576806449530316,29,17,4,5,45295,non-bank,Hanoi,21.0285,105.8542,25.43231928911784,High,0.387896270871744,0.05,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0149,A0149,Factory,12,1065994,0.7257759920817052,0.980042020397254,24,18,2,7,100984,non-bank,Hanoi,21.0285,105.8542,27.42240079182948,High,0.5470397973841962,0.0947322405191774,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": false, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
APP_0150,A0150,House,1,608570,0.6630446594499998,0.9559836277932446,18,14,5,6,109182,bank,Da Nang,16.0544,108.2022,33.69553405500002,High,0.1588447189656189,0.1794074633978014,[],0.5,denied,"{""model_threshold"": true, ""max_dti"": true, ""min_emp_years"": true, ""min_credit_hist"": false, ""salary_floor"": false, ""max_delinquencies"": true, ""max_current_loans"": false, ""requested_min"": true, ""requested_max"": true, ""allowed_term"": true, ""min_income_debt_ratio"": false}",score,,"{""type"": ""consolidation"", ""buyback_amount"": 0.0, ""new_term_months"": 36, ""note"": ""Consolidate existing debt to improve affordability.""}"
